KD2 vs codex-rust-v0.143.0 full semantic file inventory
Base: C:\Users\kuh\Desktop\codex-rust-v0.143.0\codex-rs
KD2:  C:\Users\kuh\Desktop\codexKD2\codex-rs
Source TSV: C:\Users\kuh\Desktop\kd4\kd2_vs_0_143_semantic_inventory.tsv
Columns: status | top | ext | base_bytes | kd2_bytes | rel
same | tui | .txt | 1022 | 1022 | tui\frames\default\frame_2.txt
same | tui | .txt | 1041 | 1041 | tui\frames\default\frame_20.txt
same | tui | .txt | 1080 | 1080 | tui\frames\default\frame_21.txt
same | tui | .txt | 1030 | 1030 | tui\frames\default\frame_22.txt
same | tui | .txt | 1041 | 1041 | tui\frames\default\frame_23.txt
same | tui | .txt | 1044 | 1044 | tui\frames\default\frame_24.txt
same | tui | .txt | 1046 | 1046 | tui\frames\default\frame_25.txt
same | tui | .txt | 1119 | 1119 | tui\frames\default\frame_26.txt
same | tui | .txt | 1182 | 1182 | tui\frames\default\frame_27.txt
same | tui | .txt | 1241 | 1241 | tui\frames\default\frame_28.txt
same | tui | .txt | 1209 | 1209 | tui\frames\default\frame_29.txt
same | tui | .txt | 1027 | 1027 | tui\frames\default\frame_3.txt
same | tui | .txt | 1132 | 1132 | tui\frames\default\frame_30.txt
same | tui | .txt | 1077 | 1077 | tui\frames\default\frame_31.txt
same | tui | .txt | 1041 | 1041 | tui\frames\default\frame_32.txt
same | tui | .txt | 1049 | 1049 | tui\frames\default\frame_33.txt
same | tui | .txt | 1031 | 1031 | tui\frames\default\frame_34.txt
same | tui | .txt | 1039 | 1039 | tui\frames\default\frame_35.txt
same | tui | .txt | 1047 | 1047 | tui\frames\default\frame_36.txt
same | tui | .txt | 1027 | 1027 | tui\frames\default\frame_4.txt
same | tui | .txt | 1027 | 1027 | tui\frames\default\frame_5.txt
same | tui | .txt | 1039 | 1039 | tui\frames\default\frame_6.txt
same | tui | .txt | 1051 | 1051 | tui\frames\default\frame_7.txt
same | tui | .txt | 1053 | 1053 | tui\frames\default\frame_8.txt
same | tui | .txt | 1072 | 1072 | tui\frames\default\frame_9.txt
same | tui | .txt | 1114 | 1114 | tui\frames\dots\frame_1.txt
same | tui | .txt | 983 | 983 | tui\frames\dots\frame_10.txt
same | tui | .txt | 938 | 938 | tui\frames\dots\frame_11.txt
same | tui | .txt | 839 | 839 | tui\frames\dots\frame_12.txt
same | tui | .txt | 764 | 764 | tui\frames\dots\frame_13.txt
same | tui | .txt | 801 | 801 | tui\frames\dots\frame_14.txt
same | tui | .txt | 898 | 898 | tui\frames\dots\frame_15.txt
same | tui | .txt | 958 | 958 | tui\frames\dots\frame_16.txt
same | tui | .txt | 1047 | 1047 | tui\frames\dots\frame_17.txt
same | tui | .txt | 1126 | 1126 | tui\frames\dots\frame_18.txt
same | tui | .txt | 1100 | 1100 | tui\frames\dots\frame_19.txt
same | tui | .txt | 1131 | 1131 | tui\frames\dots\frame_2.txt
same | tui | .txt | 1084 | 1084 | tui\frames\dots\frame_20.txt
same | tui | .txt | 1043 | 1043 | tui\frames\dots\frame_21.txt
same | tui | .txt | 1108 | 1108 | tui\frames\dots\frame_22.txt
same | tui | .txt | 1084 | 1084 | tui\frames\dots\frame_23.txt
same | tui | .txt | 1086 | 1086 | tui\frames\dots\frame_24.txt
same | tui | .txt | 1081 | 1081 | tui\frames\dots\frame_25.txt
same | tui | .txt | 954 | 954 | tui\frames\dots\frame_26.txt
same | tui | .txt | 850 | 850 | tui\frames\dots\frame_27.txt
same | tui | .txt | 757 | 757 | tui\frames\dots\frame_28.txt
same | tui | .txt | 800 | 800 | tui\frames\dots\frame_29.txt
same | tui | .txt | 1125 | 1125 | tui\frames\dots\frame_3.txt
same | tui | .txt | 928 | 928 | tui\frames\dots\frame_30.txt
same | tui | .txt | 1025 | 1025 | tui\frames\dots\frame_31.txt
same | tui | .txt | 1093 | 1093 | tui\frames\dots\frame_32.txt
same | tui | .txt | 1088 | 1088 | tui\frames\dots\frame_33.txt
same | tui | .txt | 1124 | 1124 | tui\frames\dots\frame_34.txt
same | tui | .txt | 1114 | 1114 | tui\frames\dots\frame_35.txt
same | tui | .txt | 1086 | 1086 | tui\frames\dots\frame_36.txt
same | tui | .txt | 1124 | 1124 | tui\frames\dots\frame_4.txt
same | tui | .txt | 1119 | 1119 | tui\frames\dots\frame_5.txt
same | tui | .txt | 1106 | 1106 | tui\frames\dots\frame_6.txt
same | tui | .txt | 1076 | 1076 | tui\frames\dots\frame_7.txt
same | tui | .txt | 1076 | 1076 | tui\frames\dots\frame_8.txt
same | tui | .txt | 1020 | 1020 | tui\frames\dots\frame_9.txt
same | tui | .txt | 712 | 712 | tui\frames\hash\frame_1.txt
same | tui | .txt | 702 | 702 | tui\frames\hash\frame_10.txt
same | tui | .txt | 682 | 682 | tui\frames\hash\frame_11.txt
same | tui | .txt | 684 | 684 | tui\frames\hash\frame_12.txt
same | tui | .txt | 674 | 674 | tui\frames\hash\frame_13.txt
same | tui | .txt | 678 | 678 | tui\frames\hash\frame_14.txt
same | tui | .txt | 674 | 674 | tui\frames\hash\frame_15.txt
same | tui | .txt | 690 | 690 | tui\frames\hash\frame_16.txt
same | tui | .txt | 694 | 694 | tui\frames\hash\frame_17.txt
same | tui | .txt | 714 | 714 | tui\frames\hash\frame_18.txt
same | tui | .txt | 714 | 714 | tui\frames\hash\frame_19.txt
same | tui | .txt | 708 | 708 | tui\frames\hash\frame_2.txt
same | tui | .txt | 732 | 732 | tui\frames\hash\frame_20.txt
same | tui | .txt | 708 | 708 | tui\frames\hash\frame_21.txt
same | tui | .txt | 720 | 720 | tui\frames\hash\frame_22.txt
same | tui | .txt | 722 | 722 | tui\frames\hash\frame_23.txt
same | tui | .txt | 708 | 708 | tui\frames\hash\frame_24.txt
same | tui | .txt | 694 | 694 | tui\frames\hash\frame_25.txt
same | tui | .txt | 696 | 696 | tui\frames\hash\frame_26.txt
same | tui | .txt | 684 | 684 | tui\frames\hash\frame_27.txt
same | tui | .txt | 668 | 668 | tui\frames\hash\frame_28.txt
same | tui | .txt | 672 | 672 | tui\frames\hash\frame_29.txt
same | tui | .txt | 708 | 708 | tui\frames\hash\frame_3.txt
same | tui | .txt | 688 | 688 | tui\frames\hash\frame_30.txt
same | tui | .txt | 694 | 694 | tui\frames\hash\frame_31.txt
same | tui | .txt | 718 | 718 | tui\frames\hash\frame_32.txt
same | tui | .txt | 700 | 700 | tui\frames\hash\frame_33.txt
same | tui | .txt | 704 | 704 | tui\frames\hash\frame_34.txt
same | tui | .txt | 716 | 716 | tui\frames\hash\frame_35.txt
same | tui | .txt | 724 | 724 | tui\frames\hash\frame_36.txt
same | tui | .txt | 700 | 700 | tui\frames\hash\frame_4.txt
same | tui | .txt | 702 | 702 | tui\frames\hash\frame_5.txt
same | tui | .txt | 690 | 690 | tui\frames\hash\frame_6.txt
same | tui | .txt | 702 | 702 | tui\frames\hash\frame_7.txt
same | tui | .txt | 698 | 698 | tui\frames\hash\frame_8.txt
same | tui | .txt | 696 | 696 | tui\frames\hash\frame_9.txt
same | tui | .txt | 1208 | 1208 | tui\frames\hbars\frame_1.txt
same | tui | .txt | 1068 | 1068 | tui\frames\hbars\frame_10.txt
same | tui | .txt | 1006 | 1006 | tui\frames\hbars\frame_11.txt
same | tui | .txt | 892 | 892 | tui\frames\hbars\frame_12.txt
same | tui | .txt | 800 | 800 | tui\frames\hbars\frame_13.txt
same | tui | .txt | 850 | 850 | tui\frames\hbars\frame_14.txt
same | tui | .txt | 972 | 972 | tui\frames\hbars\frame_15.txt
same | tui | .txt | 1050 | 1050 | tui\frames\hbars\frame_16.txt
same | tui | .txt | 1126 | 1126 | tui\frames\hbars\frame_17.txt
same | tui | .txt | 1222 | 1222 | tui\frames\hbars\frame_18.txt
same | tui | .txt | 1194 | 1194 | tui\frames\hbars\frame_19.txt
same | tui | .txt | 1228 | 1228 | tui\frames\hbars\frame_2.txt
same | tui | .txt | 1192 | 1192 | tui\frames\hbars\frame_20.txt
same | tui | .txt | 1116 | 1116 | tui\frames\hbars\frame_21.txt
same | tui | .txt | 1210 | 1210 | tui\frames\hbars\frame_22.txt
same | tui | .txt | 1192 | 1192 | tui\frames\hbars\frame_23.txt
same | tui | .txt | 1178 | 1178 | tui\frames\hbars\frame_24.txt
same | tui | .txt | 1178 | 1178 | tui\frames\hbars\frame_25.txt
same | tui | .txt | 1036 | 1036 | tui\frames\hbars\frame_26.txt
same | tui | .txt | 910 | 910 | tui\frames\hbars\frame_27.txt
same | tui | .txt | 796 | 796 | tui\frames\hbars\frame_28.txt
same | tui | .txt | 858 | 858 | tui\frames\hbars\frame_29.txt
same | tui | .txt | 1218 | 1218 | tui\frames\hbars\frame_3.txt
same | tui | .txt | 1010 | 1010 | tui\frames\hbars\frame_30.txt
same | tui | .txt | 1120 | 1120 | tui\frames\hbars\frame_31.txt
same | tui | .txt | 1194 | 1194 | tui\frames\hbars\frame_32.txt
same | tui | .txt | 1178 | 1178 | tui\frames\hbars\frame_33.txt
same | tui | .txt | 1210 | 1210 | tui\frames\hbars\frame_34.txt
same | tui | .txt | 1198 | 1198 | tui\frames\hbars\frame_35.txt
same | tui | .txt | 1176 | 1176 | tui\frames\hbars\frame_36.txt
same | tui | .txt | 1216 | 1216 | tui\frames\hbars\frame_4.txt
same | tui | .txt | 1218 | 1218 | tui\frames\hbars\frame_5.txt
same | tui | .txt | 1192 | 1192 | tui\frames\hbars\frame_6.txt
same | tui | .txt | 1172 | 1172 | tui\frames\hbars\frame_7.txt
same | tui | .txt | 1162 | 1162 | tui\frames\hbars\frame_8.txt
same | tui | .txt | 1126 | 1126 | tui\frames\hbars\frame_9.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_1.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_10.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_11.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_12.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_13.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_14.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_15.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_16.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_17.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_18.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_19.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_2.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_20.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_21.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_22.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_23.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_24.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_25.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_26.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_27.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_28.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_29.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_3.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_30.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_31.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_32.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_33.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_34.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_35.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_36.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_4.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_5.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_6.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_7.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_8.txt
same | tui | .txt | 662 | 662 | tui\frames\openai\frame_9.txt
same | tui | .txt | 1208 | 1208 | tui\frames\shapes\frame_1.txt
same | tui | .txt | 1068 | 1068 | tui\frames\shapes\frame_10.txt
same | tui | .txt | 1006 | 1006 | tui\frames\shapes\frame_11.txt
same | tui | .txt | 892 | 892 | tui\frames\shapes\frame_12.txt
same | tui | .txt | 800 | 800 | tui\frames\shapes\frame_13.txt
same | tui | .txt | 850 | 850 | tui\frames\shapes\frame_14.txt
same | tui | .txt | 972 | 972 | tui\frames\shapes\frame_15.txt
same | tui | .txt | 1050 | 1050 | tui\frames\shapes\frame_16.txt
same | tui | .txt | 1126 | 1126 | tui\frames\shapes\frame_17.txt
same | tui | .txt | 1222 | 1222 | tui\frames\shapes\frame_18.txt
same | tui | .txt | 1194 | 1194 | tui\frames\shapes\frame_19.txt
same | tui | .txt | 1228 | 1228 | tui\frames\shapes\frame_2.txt
same | tui | .txt | 1192 | 1192 | tui\frames\shapes\frame_20.txt
same | tui | .txt | 1116 | 1116 | tui\frames\shapes\frame_21.txt
same | tui | .txt | 1210 | 1210 | tui\frames\shapes\frame_22.txt
same | tui | .txt | 1192 | 1192 | tui\frames\shapes\frame_23.txt
same | tui | .txt | 1178 | 1178 | tui\frames\shapes\frame_24.txt
same | tui | .txt | 1178 | 1178 | tui\frames\shapes\frame_25.txt
same | tui | .txt | 1036 | 1036 | tui\frames\shapes\frame_26.txt
same | tui | .txt | 910 | 910 | tui\frames\shapes\frame_27.txt
same | tui | .txt | 796 | 796 | tui\frames\shapes\frame_28.txt
same | tui | .txt | 858 | 858 | tui\frames\shapes\frame_29.txt
same | tui | .txt | 1218 | 1218 | tui\frames\shapes\frame_3.txt
same | tui | .txt | 1010 | 1010 | tui\frames\shapes\frame_30.txt
same | tui | .txt | 1120 | 1120 | tui\frames\shapes\frame_31.txt
same | tui | .txt | 1194 | 1194 | tui\frames\shapes\frame_32.txt
same | tui | .txt | 1178 | 1178 | tui\frames\shapes\frame_33.txt
same | tui | .txt | 1210 | 1210 | tui\frames\shapes\frame_34.txt
same | tui | .txt | 1198 | 1198 | tui\frames\shapes\frame_35.txt
same | tui | .txt | 1176 | 1176 | tui\frames\shapes\frame_36.txt
same | tui | .txt | 1216 | 1216 | tui\frames\shapes\frame_4.txt
same | tui | .txt | 1218 | 1218 | tui\frames\shapes\frame_5.txt
same | tui | .txt | 1192 | 1192 | tui\frames\shapes\frame_6.txt
same | tui | .txt | 1172 | 1172 | tui\frames\shapes\frame_7.txt
same | tui | .txt | 1162 | 1162 | tui\frames\shapes\frame_8.txt
same | tui | .txt | 1126 | 1126 | tui\frames\shapes\frame_9.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_1.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_10.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_11.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_12.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_13.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_14.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_15.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_16.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_17.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_18.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_19.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_2.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_20.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_21.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_22.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_23.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_24.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_25.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_26.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_27.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_28.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_29.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_3.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_30.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_31.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_32.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_33.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_34.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_35.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_36.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_4.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_5.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_6.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_7.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_8.txt
same | tui | .txt | 662 | 662 | tui\frames\slug\frame_9.txt
same | tui | .txt | 1208 | 1208 | tui\frames\vbars\frame_1.txt
same | tui | .txt | 1068 | 1068 | tui\frames\vbars\frame_10.txt
same | tui | .txt | 1006 | 1006 | tui\frames\vbars\frame_11.txt
same | tui | .txt | 892 | 892 | tui\frames\vbars\frame_12.txt
same | tui | .txt | 800 | 800 | tui\frames\vbars\frame_13.txt
same | tui | .txt | 850 | 850 | tui\frames\vbars\frame_14.txt
same | tui | .txt | 972 | 972 | tui\frames\vbars\frame_15.txt
same | tui | .txt | 1050 | 1050 | tui\frames\vbars\frame_16.txt
same | tui | .txt | 1126 | 1126 | tui\frames\vbars\frame_17.txt
same | tui | .txt | 1222 | 1222 | tui\frames\vbars\frame_18.txt
same | tui | .txt | 1194 | 1194 | tui\frames\vbars\frame_19.txt
same | tui | .txt | 1228 | 1228 | tui\frames\vbars\frame_2.txt
same | tui | .txt | 1192 | 1192 | tui\frames\vbars\frame_20.txt
same | tui | .txt | 1116 | 1116 | tui\frames\vbars\frame_21.txt
same | tui | .txt | 1210 | 1210 | tui\frames\vbars\frame_22.txt
same | tui | .txt | 1192 | 1192 | tui\frames\vbars\frame_23.txt
same | tui | .txt | 1178 | 1178 | tui\frames\vbars\frame_24.txt
same | tui | .txt | 1178 | 1178 | tui\frames\vbars\frame_25.txt
same | tui | .txt | 1036 | 1036 | tui\frames\vbars\frame_26.txt
same | tui | .txt | 910 | 910 | tui\frames\vbars\frame_27.txt
same | tui | .txt | 796 | 796 | tui\frames\vbars\frame_28.txt
same | tui | .txt | 858 | 858 | tui\frames\vbars\frame_29.txt
same | tui | .txt | 1218 | 1218 | tui\frames\vbars\frame_3.txt
same | tui | .txt | 1010 | 1010 | tui\frames\vbars\frame_30.txt
same | tui | .txt | 1120 | 1120 | tui\frames\vbars\frame_31.txt
same | tui | .txt | 1194 | 1194 | tui\frames\vbars\frame_32.txt
same | tui | .txt | 1178 | 1178 | tui\frames\vbars\frame_33.txt
same | tui | .txt | 1210 | 1210 | tui\frames\vbars\frame_34.txt
same | tui | .txt | 1198 | 1198 | tui\frames\vbars\frame_35.txt
same | tui | .txt | 1176 | 1176 | tui\frames\vbars\frame_36.txt
same | tui | .txt | 1216 | 1216 | tui\frames\vbars\frame_4.txt
same | tui | .txt | 1218 | 1218 | tui\frames\vbars\frame_5.txt
same | tui | .txt | 1192 | 1192 | tui\frames\vbars\frame_6.txt
same | tui | .txt | 1172 | 1172 | tui\frames\vbars\frame_7.txt
same | tui | .txt | 1162 | 1162 | tui\frames\vbars\frame_8.txt
same | tui | .txt | 1126 | 1126 | tui\frames\vbars\frame_9.txt
same | tui | .md | 1836 | 1836 | tui\prompt_for_init_command.md
same | tui | .rs | 5130 | 5130 | tui\src\additional_dirs.rs
same | tui | .rs | 4131 | 4131 | tui\src\app_event_sender.rs
same | tui | .rs | 6884 | 6884 | tui\src\app_server_approval_conversions.rs
same | tui | .rs | 3460 | 3460 | tui\src\app\agent_message_consolidation.rs
